8903,0.06,-0.56,4.38,-0.00,0.00,0.00,0.00,0.00,0.20,22.01,931.64,21.19,25,0
10544,0.06,-0.56,4.38,0.00,0.00,0.00,0.00,-0.02,0.21,22.01,931.57,21.19,25,0
12185,0.06,-0.56,4.38,-0.00,-0.00,0.00,0.00,-0.03,0.20,22.01,931.56,21.19,25,0
2927,0.00,-0.56,4.31,-0.01,-0.01,0.00,0.00,0.00,0.15,-15.56,20.75,-52.75,-0.11,-0.74,9.96,-0.10,-0.74,9.77,21.95,931.57,21.12,25,0
4570,0.00,-0.56,4.31,-0.00,0.00,-0.00,-0.01,0.00,0.20,-15.88,21.06,-51.25,-0.11,-0.75,9.97,-0.10,-0.74,9.77,21.98,931.58,21.12,25,0
6219,0.00,-0.56,4.31,-0.00,0.00,0.00,0.00,-0.01,0.17,-16.25,20.38,-52.75,-0.10,-0.76,9.95,-0.10,-0.74,9.77,21.98,931.55,21.19,25,1
7865,0.00,-0.56,4.31,-0.00,-0.00,0.00,0.00,-0.02,0.13,-17.38,20.38,-52.75,-0.10,-0.77,9.91,-0.10,-0.74,9.77,22.01,931.53,21.19,25,1
9511,0.00,-0.56,4.31,0.00,-0.00,0.00,0.00,0.00,0.15,-15.88,20.75,-52.38,-0.10,-0.75,9.93,-0.10,-0.74,9.77,22.01,931.53,21.19,25,1
11155,0.00,-0.56,4.31,-0.00,0.00,0.00,0.00,-0.01,0.24,-15.88,21.06,-51.69,-0.09,-0.76,10.02,-0.10,-0.74,9.77,22.01,931.54,21.19,26,1
12803,0.00,-0.56,4.31,0.00,0.00,0.00,0.00,0.00,0.23,-15.88,20.75,-53.56,-0.10,-0.75,10.01,-0.10,-0.74,9.77,22.01,931.53,21.19,26,1
14448,0.00,-0.56,4.31,0.00,-0.00,0.00,-0.01,0.00,0.27,-16.69,20.75,-51.69,-0.11,-0.74,10.05,-0.10,-0.74,9.77,22.01,931.55,21.25,26,1
16093,0.00,-0.56,4.31,0.00,-0.00,-0.00,0.01,0.00,0.23,-17.06,21.50,-52.75,-0.11,-0.74,10.02,-0.10,-0.74,9.77,22.01,931.52,21.19,26,1
17736,0.00,-0.56,4.31,0.00,0.00,-0.00,-0.01,0.00,0.20,-15.56,20.75,-51.69,-0.11,-0.75,9.98,-0.10,-0.74,9.77,22.01,931.55,21.25,26,1
19385,0.00,-0.56,4.31,0.00,-0.00,0.00,0.00,0.01,0.14,-16.69,20.75,-52.38,-0.11,-0.74,9.99,-0.10,-0.74,9.77,22.01,931.51,21.25,26,1
21029,0.00,-0.56,4.31,-0.00,-0.00,-0.00,0.00,-0.02,0.16,-15.88,20.75,-51.69,-0.10,-0.77,9.94,-0.10,-0.74,9.77,22.01,931.50,21.25,26,1
22696,0.00,-0.56,4.31,-0.00,-0.00,0.00,0.00,-0.02,0.22,-16.69,21.06,-52.06,-0.11,-0.74,9.99,-0.10,-0.74,9.77,21.98,931.52,21.25,26,1
24340,0.00,-0.56,4.31,-0.00,0.01,-0.00,-0.02,0.00,0.22,-16.25,20.75,-52.50,-0.12,-0.75,9.99,-0.10,-0.74,9.77,22.01,931.54,21.25,26,1
25989,0.00,-0.56,4.31,0.00,-0.00,0.00,0.00,0.00,0.15,-17.06,21.50,-52.50,-0.11,-0.73,10.00,-0.10,-0.74,9.77,22.01,931.47,21.25,26,1
27633,0.00,-0.56,4.31,0.00,0.00,-0.00,0.00,0.00,0.17,-15.88,21.06,-53.25,-0.11,-0.75,9.95,-0.10,-0.74,9.77,22.01,931.48,21.25,26,1
29279,0.00,-0.56,4.31,-0.00,0.00,0.00,0.00,0.00,0.16,-15.88,20.75,-52.50,-0.11,-0.76,9.96,-0.10,-0.74,9.77,22.01,931.49,21.25,26,1
30940,0.00,-0.56,4.31,-0.00,-0.00,0.00,0.00,0.00,0.27,-16.69,20.38,-52.06,-0.12,-0.75,9.86,-0.10,-0.74,9.77,21.98,931.48,21.25,26,1
32585,0.00,-0.56,4.31,-0.00,-0.00,0.00,0.00,0.00,0.16,-17.06,21.06,-52.88,-0.10,-0.74,9.94,-0.10,-0.74,9.77,22.01,931.46,21.25,26,1
34232,0.00,-0.56,4.31,-0.00,0.00,-0.00,0.00,0.01,0.12,-16.69,21.06,-52.50,-0.11,-0.76,9.96,-0.10,-0.74,9.77,22.05,931.47,21.25,26,1
35876,0.00,-0.56,4.31,0.00,0.00,-0.00,0.01,0.00,0.14,-16.25,19.69,-52.88,-0.09,-0.74,9.92,-0.10,-0.74,9.77,21.98,931.49,21.25,26,1
37534,0.00,-0.56,4.31,0.00,0.00,0.00,0.01,-0.01,0.12,-15.56,20.06,-53.25,-0.06,-0.77,9.98,-0.10,-0.74,9.77,21.98,931.51,21.31,26,2
39178,0.00,-0.56,4.31,0.00,-0.00,0.00,0.00,-0.01,0.14,-17.06,20.75,-52.06,-0.11,-0.76,9.92,-0.10,-0.74,9.77,22.01,931.48,21.25,26,2
40825,0.00,-0.56,4.31,0.00,0.00,0.00,-0.02,0.00,0.22,-17.06,20.38,-52.88,-0.12,-0.75,9.99,-0.10,-0.74,9.77,22.01,931.47,21.25,26,2
42470,0.00,-0.56,4.31,-0.00,-0.00,0.00,0.00,0.00,0.25,-16.69,20.06,-52.88,-0.10,-0.74,10.03,-0.10,-0.74,9.77,22.01,931.48,21.31,26,2
44119,0.00,-0.56,4.31,-0.00,-0.00,0.00,-0.02,-0.01,0.15,-15.88,20.06,-51.75,-0.12,-0.76,9.93,-0.10,-0.74,9.77,22.01,931.48,21.31,26,2
45763,0.00,-0.56,4.31,-0.00,0.00,-0.00,-0.05,0.00,0.23,-15.88,21.06,-51.75,-0.15,-0.74,10.00,-0.10,-0.74,9.77,22.05,931.46,21.31,26,2
47408,0.00,-0.56,4.31,-0.00,-0.00,-0.00,0.00,0.00,0.23,-15.56,21.06,-52.06,-0.10,-0.75,10.01,-0.10,-0.74,9.77,22.05,931.45,21.31,26,2
49052,0.00,-0.56,4.31,0.00,0.00,0.00,-0.01,0.00,0.21,-15.19,20.06,-52.19,-0.11,-0.74,9.98,-0.10,-0.74,9.77,22.01,931.46,21.31,26,2
50702,0.00,-0.56,4.31,-0.00,-0.00,0.00,0.07,0.03,0.19,-15.56,20.38,-52.56,-0.02,-0.71,9.97,-0.10,-0.74,9.77,22.01,931.47,21.31,26,2
52348,0.00,-0.56,4.31,0.00,0.00,-0.00,-0.02,-0.01,0.17,-14.75,20.38,-53.25,-0.12,-0.76,9.95,-0.10,-0.74,9.77,22.01,931.48,21.31,26,2
53994,3.50,-0.31,4.38,0.00,0.00,-0.62,-0.02,1.16,0.12,-10.06,12.56,-33.06,0.09,0.49,9.65,-0.05,-0.75,9.77,22.01,931.47,21.31,26,2
55639,15.94,0.25,4.38,0.00,0.00,0.00,-0.20,0.01,0.12,-14.56,9.19,-31.50,-0.15,-0.74,9.90,0.04,-0.75,9.77,22.01,931.44,21.31,26,2
2536,359.94,-0.75,4.19,-0.00,-0.01,0.00,0.00,0.02,-0.03,-18.56,17.75,-54.19,-0.12,-0.70,9.75,-0.13,-0.72,9.77,21.95,931.58,21.31,25,0
4185,359.94,-0.75,4.19,-0.00,-0.00,0.00,0.02,0.01,0.02,-19.69,17.06,-54.25,-0.10,-0.70,9.80,-0.12,-0.72,9.77,21.98,931.59,21.38,25,0
5831,359.94,-0.75,4.19,0.00,0.00,0.00,0.00,0.02,0.11,-18.56,17.38,-51.56,-0.13,-0.70,9.89,-0.12,-0.72,9.77,21.98,931.57,21.38,25,0
7478,359.94,-0.75,4.19,0.00,0.00,0.00,0.00,0.02,0.09,-19.25,17.75,-53.19,-0.14,-0.71,9.91,-0.12,-0.72,9.77,22.01,931.57,21.38,26,0
9129,359.94,-0.75,4.19,0.00,0.00,0.00,-0.01,0.01,0.06,-18.88,17.06,-52.88,-0.15,-0.68,9.94,-0.12,-0.72,9.77,22.01,931.54,21.38,26,0
10775,359.94,-0.75,4.19,0.00,0.00,-0.00,-0.02,0.01,0.12,-18.88,17.38,-52.88,-0.15,-0.71,9.90,-0.12,-0.72,9.77,22.01,931.58,21.38,26,0
12421,359.94,-0.75,4.19,0.00,0.00,0.00,-0.02,0.02,0.19,-19.25,17.75,-53.25,-0.13,-0.71,9.88,-0.12,-0.72,9.77,22.01,931.57,21.38,26,0
14071,359.94,-0.75,4.19,-0.00,-0.00,0.00,-0.01,0.02,0.19,-18.19,17.38,-53.25,-0.14,-0.70,9.96,-0.12,-0.72,9.77,22.01,931.55,21.44,26,0
15716,359.94,-0.75,4.19,0.00,0.00,-0.00,-0.02,0.04,0.20,-18.19,17.06,-52.88,-0.15,-0.67,9.98,-0.12,-0.72,9.77,22.01,931.54,21.44,26,0
17363,359.94,-0.75,4.19,-0.00,0.00,0.00,0.01,0.02,0.22,-19.25,17.38,-51.75,-0.11,-0.70,10.00,-0.12,-0.72,9.77,22.01,931.55,21.44,26,0
2506,0.00,-0.81,3.88,-0.00,-0.00,0.00,0.01,-0.03,0.18,-18.88,17.06,-53.25,-0.12,-0.70,9.99,-0.14,-0.67,9.78,22.01,931.52,21.38,26,0
4154,0.00,-0.81,3.88,0.00,0.00,0.00,0.00,-0.03,0.22,-18.56,17.75,-53.25,-0.13,-0.70,10.00,-0.14,-0.67,9.78,22.01,931.60,21.44,26,0
5800,0.00,-0.81,3.88,0.00,0.00,-0.00,-0.01,-0.03,0.16,-18.56,17.75,-52.56,-0.15,-0.70,9.94,-0.14,-0.67,9.78,22.01,931.54,21.44,26,0
7446,0.00,-0.81,3.88,-0.00,-0.00,0.00,0.01,-0.02,0.13,-19.69,17.38,-51.75,-0.12,-0.69,9.91,-0.14,-0.67,9.78,22.05,931.54,21.44,26,0
9092,0.00,-0.81,3.88,0.00,-0.00,0.00,0.01,-0.02,0.15,-18.88,17.06,-52.56,-0.12,-0.69,9.93,-0.14,-0.67,9.78,22.01,931.53,21.44,26,0
